40,-67.1911
41,-80.3239
41,-75.635
41,-88.7995
41,-84.2316
41,-84.0389
41,-81.2566
41,-62.1631
41,-57.6072
41,-85.1589
41,-84.0226
42,-83.2344
42,-79.5835
42,-56.7174
42,-91.8655
42,-85.5609
42,-74.2491
42,-82.6495
42,-87.8296
42,-85.5578
42,-53.3435
42,-86.5503
43,-88.4889
43,-85.7217
44,-88.7862
44,-86.3778
45,-90.3504
45,-85.1469
45,-91.8972
45,-86.5974
46,-99.764
47,-74.3635
47,-96.9109
47,-87.3064
47,-89.6902
47,-96.2806
47,-91.9436
47,-83.3193
47,-98.9701
47,-92.3974
47,-96.683
48,-91.8422
48,-90.3268
48,-97.7344
48,-75.252
48,-97.9134
48,-93.7868
48,-96.9367
48,-86.5215
48,-102.948
48,-62.2991
48,-95.4412
49,-95.0131
49,-94.5493
49,-91.4348
49,-93.4321
49,-93.9346
49,-97.7711
49,-95.4071
50,-102.611
50,-94.4613
50,-103.551
50,-89.6494
50,-95.638
50,-95.7695
51,-97.1028
51,-100.312
51,-85.0147
51,-94.088
51,-102.942
51,-95.2861
51,-102.728
51,-105.572
52,-95.9251
52,-74.9219
52,-107.815
52,-94.9166
52,-102.533
52,-101.063
52,-102.745
52,-99.6696
52,-101.338
53,-86.0632
53,-104.289
53,-90.2209
53,-99.9166
53,-106.928
53,-101.812
53,-100.174
53,-106.395
53,-98.7177
53,-64.6223
54,-94.9384
54,-108.314
54,-91.6223
54,-109.118
54,-108.207
54,-108.225
54,-90.3463
54,-77.3704
54,-88.9896
54,-96.7407
55,-106.312
55,-111.479
55,-107.997
55,-94.8991
55,-118.146
55,-71.6553
55,-115.737
55,-106.764
55,-108.209
55,-113.952
55,-88.9967
